,text,label
253,"[PET_BOUNDARY]Siyahi[PET_BOUNDARY] bir erkeğin eşlik ettiği klibi tanıtmak için sabırsızlandığını belirten Emmelie De Forest You Tube’de hayranlarının fikirlerini sordu. Direktörlüğünü Mike Spooner, Prodüktörlüğünü Mads Mardstand’ın yaptığı Drunk Tonigtht (bu gece sarhoş) adlı klipte cesur pozlar veren Emnelie De Forest hayranlarından tam not aldı. Emelie de Forest Face Book sayfasında hayranlarına ""işte resmi video görüntülerim, ne düşünüyorsunuz? sorusunu yöneltti.",1
16,"Kadınlara özgü bir hastalık sanılan depresyon, artık erkekler arasında da yaygınlaştı. Psikolog Aylin Sezer Sabah gazetesine yaptığı açıklamada, bunalıma giren erkeklerin tehlike peşinde koştuğunu belirterek, şunları söyledi: ""Erkekler, sıkıntılı dönemlerde riskli davranışlara giriyor. Riskli spor yapıp, hızlı araba kullanmak ve evlilik dışı [PET_BOUNDARY]cinsel ilişkiye girmeyi[PET_BOUNDARY] seçiyorlar. Kendine zarar verme eğilimi içinde oluyorlar.""",1
289,572564	Kısacası bizim sektör jenerasyon farkına mı [PET_BOUNDARY]kurban gidiyor[PET_BOUNDARY]?,0
843,". Fuardan elde edilecek gelirin bir kısmı ise ormanda yaşamak zorunda kalan sokak hayvanlarının beslenme ve bakım [PET_BOUNDARY]ihtiyaçlarını gidermek[PET_BOUNDARY] amacıyla kullanılacak. Evcil hayvan sektöründe faaliyet gösteren, üretim ve dağıtım potansiyeline sahip",0
751,ilgili videolar çekiyor. Tanır mısın hiç izleme fırsatı buldun mu videolarını Güzel olmuş ama tebeta diye [PET_BOUNDARY]üç harfli[PET_BOUNDARY] ismi yok sallamış sana bu hikayeyi anlatan kuzum sesin de çok güzel ve güzel anlatıyor sin Cahilce konuşma vatani,0
997,"Microsoft açıklamasına göre, 1996 yılında 2MB olan kotası kullanıcıların [PET_BOUNDARY]ihtiyacına göre[PET_BOUNDARY] artan Hotmail'in Türkiye'de 20 milyondan fazla kullanıcısı var ve bu sayıyla dünyada 4. sırada yer alıyor. Türkiye'de internete her ay giren 100 kişiden 61'i ve e - posta kullanan 100 kişiden 87'si Hotmail kullanıyor. Dünyada 360 milyon kişinin kullandığı Hotmail'de, ayda yaklaşık 1,5 milyar fotoğraf paylaşılıyor.",0
202,"Mustafa Balbay, AKP’nin 48 [PET_BOUNDARY]madde[PET_BOUNDARY] geçerse tutuklu vekiller sorunu çözülebilir teklifine şu sözlerle tepki gösterdi: ""AKP’nin Anayasa değişikliği karşılığı milletvekillerine özgürlük önerisini kınıyorum. Özgürlük pazarlığa tabii değildir"" Balbay, 5 Ağustos’ta görülecek karar duruşması öncesi vatandaşları Silivri’ye çağırdı : ""5 Ağustos’ta hükmü değil, halkı bekliyoruz""",0
392,"bürokratik masanın kaderiyle birlikte yaşamı... Kimbilir belki de bir gün bir yerde kaderine terk edilmiş bir [PET_BOUNDARY]dört kollu[PET_BOUNDARY] görürsem, onunla da paylaşırım yaşamımı... Ben dayanamıyorum kuyruklara,genelde bizim bey otomatik ödüyor .Ama",0
85,"MUSTAFA OĞUZ DHA İşletmeci Yusuf Demir, askıdaki ekmekleri almaya sadece bu semtte oturan [PET_BOUNDARY]ihtiyaç sahiplerinin[PET_BOUNDARY] değil semtte yoğun olan Suriyeli sığınmacıların da geldiğini belirtti. Demir, ""Ekmek sayısı toplam 16 bin 650’ye ulaştı"" dedi. Etiketler: İzmir",1
346,. Onlar insan; ama biz neyiz bilmem. En pahalı parfümleri süreriz. Güçlüysek daima defter düreriz. Lüks otellerde [PET_BOUNDARY]fındık kırarız[PET_BOUNDARY] . Açlar insan ;ama biz neyiz bilmem. Viski kadehleri peş peşe gelir. Mutlaka yanında hep havyar olur. Sanmayın bu dünya,1
789,"olurdu. ""Boşuna atıp duruyoruz işte"" derdi babam, ""ne düşman var tepelerde, ne in ne cin! Milletin parasına yazık"". [PET_BOUNDARY]Eli sıkıydı[PET_BOUNDARY] evet, ama cüzdanı da fazla kabarık sayılmazdı. Hem şakanın sırası değildi, daha yeni cenaze kalkmıştı evden. Annemin",1
877,"girsen kızılca kıyamet kopar, 'Erkek var imdat' diye bağırırlar. Bir otobüs yolculuğum sırasında o kadar çok [PET_BOUNDARY]sıkıştım[PET_BOUNDARY] ki hiçbir şey düşünmeden ilk önüme gelen tuvalete daldım. Kadının biri çığlık atmaya başladı. Kendimi dışarı attım. """,1
740,"zorunda kaldılar. Güçleri büyüktü ama iradeleri zayıftı. Taşı koruma işini bir insana, insanı da koruma işini [PET_BOUNDARY]üç harfliye[PET_BOUNDARY] verdiler. Yabancıdan; iblisten, şeytandan... 3. Bölüm çok zaman sonra... Fatih daha yeni 23'üne basmıştı. Sık sık",1
456,"değildir: ""kökünden kazınması... ""; ""Halk Partisi uru bu vatanın ciğerinden nasıl sökülebilir? ""; ""muhalefetteki [PET_BOUNDARY]iki canlı[PET_BOUNDARY] partinin (AP ve MHP) bütün canlarını tek mihrakta toplayıp CHP üzerine bir ölüm ışığı yöneltmek ve onun sahte canını",0
247,"Kemer Golf&Country Club Atlıspor Tesisleri’nde yapılan İnönü Kupası’nı ise Bursa Atlı Spor Kulübü’nden Erol Akbaş, Contendrina isimli atıyla alırken, TSYD Kupası’nda ise İstanbul Atlı Spor Kulübü’nden Emre Buladoğlu, Coeur De Cassini ile safkanla zafere ulaştı. 47. Atatürk Kupası’nı kazanan Hasan Şentürk’e kupasını Türkiye Binicilik Federasyonu yönetim kurulu üyeleri Gün Yıldız, Cem [PET_BOUNDARY]Siyahi[PET_BOUNDARY], genel sekreter Ali Küçük ve başhakem Gülfer Taneri verdi.",0
463,"935 bin 850 TL olacak. Gebelikte 'iki kişilik' beslenmeyin Hamilelik döneminde halk arasında söylendiği gibi ""[PET_BOUNDARY]İki canlısın[PET_BOUNDARY] , daha fazla beslen ya da iki kişilik beslen"" gibi söylemlerin yanlış olduğu bildirildi. Sağlık 17 Mart 2013 Pazar 17:",1
473,"Aras nehrinden müsemma adı Araksi konulan bebek daha doğar doğmaz ilk gün hayatını kaybeder. Bir yıl sonra Hanım yine [PET_BOUNDARY]iki canlıdır[PET_BOUNDARY] . Bu kez bir erkek doğurur. Baba Sarkis çocuğuna, 1915'de ""qefle zamanı"" kendisi henüz üç-dört yaşlarındayken,",1
62,"IHA Beşiktaş Kulübü Onursal Başkanı Süleyman Seba tedavi gördüğü Amerikan Hastanesi’nde hayatını kaybetti. Siyah - beyazlı kulübün 88 yaşındaki Onursal Başkanı Süleyman Seba, bu akşam [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. Seba’nın uzun süredir sağlık sorunları nedeniyle hastanede tedavisi sürüyordu. Etiketler: sağlık , Beşiktaş , Süleyman Seba , İstanbul Haberleri « önceki haber sonraki haber »",1
697,seni istiom ve o bayıldi yere dustu.yani hallam Merhaba rüyamda babaannemle birlikte uyurken babaannemin içine [PET_BOUNDARY]üç harfli[PET_BOUNDARY] giriyor dua ederek kaçmaya çalışıyorum ama zorlanıyorum tam bu esnada uyandm bi anlamı varmıdır Chicco Çocuklar İçin,1
264,26946        Alkol ve [PET_BOUNDARY]madde[PET_BOUNDARY] kullanım bozukluklarında gerek toplum taramalarında gerekse psikiyatri kliniklerinin dışında erken tanı koymaya yardımcı olması için uygulaması kolay olan bazı değerlendirme testleri geliştirilmiştir.,1
367,"nın Batı Cephesi Komutanıdır ve en önemlisi ebediyete göçmüştür. Terk-i diyar eylemiştir. Kasımpaşalı ağzıyla, [PET_BOUNDARY]dört kolluya[PET_BOUNDARY] binmiş öbür tarafa gitmiştir. Ya arkadaş güya eleştirdiğin kişi ölüdür, ölü. Allah rahmet eylesin, mekânı cennet",1
594,", ayaklarını yıkamak suretiyle abdestli olan kimsenin bu abdesti devam ettiği sürece mestleri çıkarıp giymesiyle [PET_BOUNDARY]abdesti bozulmaz[PET_BOUNDARY]. Mestlerin üzerine meshetmek suretiyle abdestli olup mestlerini çıkaran kimse, sadece ayaklarını yıkayarak",0
220,"BİTLİS AA Şehit Topuz’un Türk bayrağına sarılı [PET_BOUNDARY]naaşı[PET_BOUNDARY], kortejle ilçedeki Ulu Cami önüne getirildi. Şehit Topuz’un tabuta sarılan yakınlarını vatandaşlar ve askeri yetkililer teselli etti. Şehidin polis olan ağabeyi Haluk Topuz da kardeşinin bordo beresini takarak silah arkadaşlarına sarıldı. Tören alanında şehidin tabutunun üzerine bordo beresi ve yanına ise 4 mermi bırakıldı. Şehit Topuz’un naaşı, törenin ardından Abdurrahman Gazi Şehitliği’nde defnedildi. Etiketler:",1
761,akşamsefası yapma imkânı olan bir yerde yaşamayı. Bütün bu güzellikler içinde Antalya'dan bir selam ya da [PET_BOUNDARY]üç harfli[PET_BOUNDARY] telefon ünlemi ile başlayan sohbetler güzelliklere ne güzellikler katardı. Elbet bunları yapan dostları vardır.,0
428,"v.), kendileri mescidde oldukları halde başını bana uzatırlar, ben de onu tarardım. İ'tikafta olduğu zaman eve ancak [PET_BOUNDARY]hacet görmek[PET_BOUNDARY] için girerdi. "" (Buhari) İtikâf: Bir mescid-i şerifte veya o hükümdeki bir yerde itikâf niyetiyle (nefsi bahsederek)",1
919,keseceksiniz sadece ikimiz olacağız ve zevkten zevke girdiğiniz en özel anlar. Tutkulu bir kadınım erkeğimi [PET_BOUNDARY]tahrik etmeyi[PET_BOUNDARY] severim sizlerin karşında soyunmak kendimle oynamak sizleri kudurtuyor ve kalkan aletiniz ile oynamaya,1
84,"Dışişleri Bakanı Mevlüt Çavuşoğlu, ABD Dışişleri Bakanı John Kerry ile telefon görüşmeleri gerçekleştirdi. ABD Dışişleri Bakanı John Kerry’nin talebiyle gerçekleşen görüşmede, Halep’teki durum başta olmak üzere, Suriye’de devam eden çatışmaların durdurulması ve Suriye’de [PET_BOUNDARY]ihtiyaç sahiplerine[PET_BOUNDARY] insani yardımların ulaştırılması konularında önümüzdeki dönemde atılabilecek adımlar hakkında görüş alışverişinde bulunuldu.",1
376,", yani tabut... Atatürk ve silah arkadaşlarının Türk milletiyle birlikte kurduğu Türkiye Cumhuriyeti Devletini [PET_BOUNDARY]dört kolluya[PET_BOUNDARY] bindirmek isteyenler, cenazeyi gömmeye götürecek siyasi aktörleri de belirlemiş görünüyor. KILIÇDAROĞLU ;",1
375,"Civic'le Lamborghini Aventador'u geçmişsin, götün tavan yapmış özgüvenden, ama bu dünya gelip geçicidir, hepimiz [PET_BOUNDARY]dört kolluyla[PET_BOUNDARY] gideceğiz sonunda diye tevekküle dalmışsın o atmosferde. Neyse işte seçimlerden sonra, Kimsenin İplemediği Atlar'",1
579,"düzenlenmeyi bekliyor? Son optimizasyon tekniklerini kullanın ve harika anılarınızın kötü resim kalitesine [PET_BOUNDARY]kurban gitmesine[PET_BOUNDARY] izin vermeyin. Yenilikçi ""Simply Good Pictures"" yazılımı, resimlerinizi tek tıklamayla optimize eder! Anahtar",0
795,"KALAN) MAĞDUR Ev yaşamından hoşlanır, ailesi ile yakın ilişki içindedir. - Çekingen, içedönük, endişeli, pasif, [PET_BOUNDARY]eli sıkıdır[PET_BOUNDARY]. Başkalarına az ilgi gösterir ve iletişim becerileri zayıftır. Sosyal olarak duyarsızdır, sosyal becerileri",1
431,Serkan şimdi gerçekten de kendisini yerde bulur. Her şey olup biterken aldığı alkolün etkisiyle tuvalete gidip [PET_BOUNDARY]hacet gören[PET_BOUNDARY] Yavuz sakin bir halde içeriye girer. Etrafına bakınırken tek tek ölen korumaları görür. En sonunda Serkan'la,1
888,"altında çıktığımı çok iyi hatırlıyorum. Hal böyleyken... Dün, sınavda bir öğrenci kulağıma eğilerek, ""Hocam çok [PET_BOUNDARY]sıkıştım[PET_BOUNDARY]... "" dediğinde, yüreğimin paramparça olduğunu hissettim. Zira elimden bir şey gelmezdi. Buna rağmen yine de her",1
422,"ve gece istirahatinizi temine nasıl muvafıktır. Çünkü artık bunları görüp, düşünen akıl sahibi olan başka delile [PET_BOUNDARY]hacet görmez[PET_BOUNDARY]. Zira Allah'ın birliğine, kudret sahibi olduğuna delil ve ispata bunlar kafi gelir, demektir. Yani, zat-ı",0
300,"758831        Rehber Öğretmen Elif Bilgin Savcı, Denetimli Serbestlik Yasası'ndan bahsederken geçmiş yıllarda bireyin [PET_BOUNDARY]madde[PET_BOUNDARY] kullanması suç değildi dedi.",1
64,"Haberin diğer fotoğrafları için tıklayın EDİRNE (AA)  -  Büyük Önder Mustafa Kemal Atatürk, ebediyete intikalinin 78. yılında Edirne Adliyesi'nde anıldı. Edirne Adliyesi önünde toplanan hakim, savcı ve adliye çalışanları Büyük Önder'in [PET_BOUNDARY]hayata gözlerini yumduğu[PET_BOUNDARY] saat 09.05’te saygı duruşunda bulundu. Anma töreninde İstiklal Marşı okunarak bayrak yarıya indirildi. Etiketler: Önder , Atatürk , İstiklal Marşı , Edirne , Mustafa Kemal Atatürk , Edirne Haberleri « önceki haber sonraki haber »",1
802,"bilir. gözümde sözlük trolliçesi olan hanımefendidir kendileri. severek takip ediyoruz. ha bir de bolca artılıyor; [PET_BOUNDARY]eli sıkı[PET_BOUNDARY] değil. sağ olsun. çok zekisin-kültürlüsün, elit-cool-gizemlisin minvalinde şeyler genelde. ama benim en çok hoşuma",1
38,"""Yay uzun uzun çekilirken kıvranarak, ani bir nağmei ricatla birden doğrularak , kollarını göğsünde titreterek, parmaklarıyla [PET_BOUNDARY]fındık kırarak[PET_BOUNDARY] dönüyor, redingotunun etekleriyle  kabaran göbeği muntazam daireler çiziyor, bazen pek sevgili bir arkadaşının önüne  giderek göğsüne yatıyor, alnından öptürüyordu.""",1
728,"olarak uluslararası döviz ticaretinde kullanılan ISO standardı 4217'ye (örneğin ""CHF"") göre standartlaştırılmış [PET_BOUNDARY]üç harfli[PET_BOUNDARY] bir kısaltma vardır . Döviz kuru Yurt dışından alışveriş yapabilmek için i. d. Genellikle yerel para birimini yabancı",0
647,"giyer. Kadınları ""Güdük"" ismi verilen pamuklu hırka giyer ve başlarına yazma bağlarlar. Dağ köylerinde erkekler [PET_BOUNDARY]yakasız gömlek[PET_BOUNDARY] giyerler. Şehirlerde örf ve adetler zayıflamıştır. Kına türküleri, bozlaklar ve halayları meşhurdur. Köy",0
20,"T24  -  İrlanda’da yaşayan 43 yaşındaki kadın bir köpekle [PET_BOUNDARY]cinsel ilişkiye girdikten[PET_BOUNDARY] sonra alerjik reaksiyon gösterip hayatını kaybetti. İnternette zoofili (hayvanlarla cinsel ilişkiye girme) ile ilgili bir sohbet odasında tanıştığı adamın evine gittikten sonra köpeğiyle ilişkiye giren kadın, sperme alerjisi olduğu için kısa süre sonra fenalaşarak, öldü. İrlanda’da 1861’de çıkan normalin dışındaki cinsel davranışlarla ilgili yasaya göre, köpeğin sahibi Sean McDonnell yargılanacak.",1
777,Papaz eriğini 6 X 6 m mesafede dikebilirsiniz. Dikim şekli diğer eriklerle aynıdır. 50 x60 cm bir çukur açın. Fianın kök [PET_BOUNDARY]tuvaletini yapın[PET_BOUNDARY]. Derin dikimden sakının. Fidan kök boğazı 8-9 cm toprak üzerinde kalsın. Zamanla fidan oturur ve kök boğazı toprak,0
596,", Peygamberimiz ""Üzerinde kul hakkı olan bu savaşa katılmasın"" diyor. Biri: ""Komşumun bahçesindeki ağacın dibine [PET_BOUNDARY]abdest bozmuştum[PET_BOUNDARY]"" deyince peygamberimiz ona, kolundan tutup kenara çekmiş: ""Sen şöyle dur"" diyerek onu geri çekmiştir. Kul hakkı Kur'",1
382,ayakkabı seslerini kum saatinin akışına uydurma. Ben sana kendini yorma dedikçe sen daha kaç kez ölü bir cesedin [PET_BOUNDARY]dört kollu[PET_BOUNDARY] tabutunu tek başına omuzlamaya devam edeceksin. Yoruldukça renksiz balonların peşinde ben gözyaşına esir,1
173,"Hakkari'nin Şemdinli ilçesi ile Derecik beldesi arasındaki karayoluna döşenen patlayıcı miktarının, 5 kilogram olduğu belirlendi. Hakkari Valiliği'nden yapılan açıklamada, duyarlı bir vatandaşın ihbarı üzerine, Şemdinli - Derecik kara yolu Çöplük mevkisinde poşet içinde, 5 kilogram patlayıcı [PET_BOUNDARY]madde[PET_BOUNDARY] kullanılarak hazırlanmış el yapımı düzenek bulunduğu ifade edildi. Açıklamada, düzeneğin, gerekli güvenliğin sağlanmasının ardından imha edildiği, olayda can ve mal kaybının olmadığı bildirildi.",0
95,"MAGAZİN SERVİSİ Derneğin ilk organizasyonu Serhan‘ın doğum günü olan 27 Şubat’ta Bostancı Gösteri Merkezi’nde gerçekleş - tirilecek. Gecede bilet satışları 89 ile 34 TL arasında değişiyor. Dernek aracılığı ile toplanacak olan tüm organizasyon gelirleri ve bağışlar; [PET_BOUNDARY]ihtiyaç sahibi[PET_BOUNDARY] öğrencilere burs vermek, müzik okulu açmak ve diğer ihmal kurbanlarına yardım eli uzatmak için kullanılacak. Etiketler:",1
7,"Azerbaycan’da bir genç kızın rüyasının etkisinde kalarak kız kardeşinin kafasını kestiği iddia edilmişti. Ancak Azerbaycan gazetelerinde yer alan bir iddiaya göre; 20 yaşındaki Günel Nuriyeva lezbiyendi, kız arkadaşlarını eve getirip [PET_BOUNDARY]cinsel ilişkiye girdiği[PET_BOUNDARY] için ablası ile bu yüzden sıklıkla kavga ediyordu. Günel Nuriyeva'nın annesinin yatağında ilişkiye girdiğini gören ablası Pervane Nuriyeva, ""annemin yatağını kirletme"" diyerek kız kardeşini korkunç bir şekilde katletti. Etiketler: Azerbaycan",1
831,yakın olmalıdır. Buradaki hedefimiz sinirsel yapılanması tamamlanmamış yavrunun uykudan uyanır uyanmaz [PET_BOUNDARY]tuvalet ihtiyacını[PET_BOUNDARY] giderebilmesi için hazırlanacak yerin kendine en yakın bölge olmalıdır. İlerleyen haftalar da bu bölge kendi isteklerimiz ve,1
171,"CHP Grup Başkanvekili Akif Hamzaçebi, Meclis Adalet Komisyonu'nda görüşülen tasarıya Engin Alan'a ilişkin bir [PET_BOUNDARY]madde[PET_BOUNDARY] ilave edilmesi için önerge vereceklerini belirterek, ""Gelin hep birlikte Engin Alan'ı cezaevinden çıkaralım. TBMM'ye gelsin, yeminini yapsın, göreve başlasın"" derken önerilerine ilişkin de, ""Cezasının dönem sonuna ertelenmesidir"" dedi.",0
533,"ve şöyle diyordu ""Biri de çıkıp demiyor ki iyi ki varsın Eren"". Bu kanın Eren'e bulaşmasını kimse istemedi mi sizce? [PET_BOUNDARY]İyi saatte olsunlardan[PET_BOUNDARY] korkup adını söylemeden üç harfliler deyip geçiştirenler misali cinden şeytandan daha melun PKK'yı telaffuz bile",1
89,"Ayrıca isteyenler, bu kolileri Kızılay aracılığıyla [PET_BOUNDARY]ihtiyaç sahiplerine[PET_BOUNDARY] ulaştırabiliyor. 12 çeşitten oluşan ‘Bereket’ kolisinin fiyatı 21.90 lira, 17 çeşitten oluşan ‘Lezzet’ kolisi 32.90 lira ve 22 çeşitten oluşan ‘Ziyafet’ kolisinin fiyatı ise 44.90 lira. Etiketler: Migros , Kızılay , Ramazan",0
766,"teyze, sanki çok şey bilip de söylemiyor gibi değil mi *** İyisi mi beraber yaşamayı öğrenelim. Sen, ben ve onlar yani [PET_BOUNDARY]ismi lazım değiller[PET_BOUNDARY] ""Kedili deli teyze"" aslında burada kelime israfı var. Neden mi, az sonra! *** İsmi lazım değiller ile kastım cinler ***",1
680,"olduğu bir Katolik hastaneye bağış toplamak için ne yapıyor olabilir? Eğer bu iyi Yahudi çocuk Woody Allen ise bilmece [PET_BOUNDARY]üç harfli[PET_BOUNDARY] bir sözcükle çözülür: Caz 'Woody Allen ve topluluğu New Orleans Jazz Band', Vatikan'dan üç blok ileride ve Tiber Nehri",0
272,"201975        Bu ilkel adalet anlayışıyla, Ermeni Devrimci Federasyonu (ARF) tarafından 1920 ve 1922 yılları arasında çok sayıda Türk ve Azeri siyasi ve askeri şahsiyetin cinayete [PET_BOUNDARY]kurban gittiği[PET_BOUNDARY] bir suikast kampanyası yürütüldü.",1
996,"Adele, aynı zamanda 4 yaşındaki oğlu Angelo'nun da babası olan Simon Konecki ile evlenme kararı aldı. 28 yaşındaki sanatçı, düğünü mümkün olduğunca basit tutmayı hedefliyor. Konuyla ilgili açıklama yapan Adele'nin bir arkadaşı, ""Adele [PET_BOUNDARY]eli sıkı[PET_BOUNDARY] değil. Herkesin güzel bir gün geçirmesi için kesenin ağzını açmaktan çekinmez. Sadece fazla gösterişli ve resmi olmasını istemiyor"" dedi. Adele'in, Los Angeles'ta  belediyeye ait ait bir evlendirme dairesinde dünya evine gireceği öğrenildi.",1
819,"veya oyuna dalıp daha fazla oyun oynamak için işemelerini erteler. Ya da okulda teneffüslerde oyun oynamak için [PET_BOUNDARY]tuvalet ihtiyacını karşılamazlar[PET_BOUNDARY]. Bu çocuklar, değişik manevralar kullanarak (örneğin bacaklarını çaprazlayarak) işemeyi ertelerler. Bunun",1
53,"Sinema Sanatları ve Bilimleri Akademisi'nin eski başkanı ve Oscar adayı usta yönetmen Arthur Hiller hayatını kaybetti. Hiller, Los Angeles'ta doğal sebeplerle 92 yaşında [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. 50 yıllık kariyeri boyunca 33 önemli filme imza atan Hiller, en çok ""Love Story"" (Aşk Hikâyesi) filmiyle tanınıyordu. Unutulmaz bir aşk hikayesini anlatan film, 1971'de En İyi Film, En İyi Yönetmen ve En İyi Erkek Oyuncu dahil olmak üzere 7 dalda Oscar'a aday olmuştu.",1
598,"! "" buyurarak bedevînin hatasını düzeltmeye çalıştı. Bu bedevî, biraz sonra kalkıp Mescid'in bir tarafına giderek [PET_BOUNDARY]abdest bozmaya[PET_BOUNDARY] başlayınca, şaşkınlıklar içinde kalan sahâbiler bağrıştılar. Hz. Peygamber (s.a.s.) işe müdâhale ederek şöyle",1
469,", oğlan anne: ve babasına ilk müjdeyi verenler para ve hediyelerle ödüllendirilirler. . Hamilelik döneminde [PET_BOUNDARY]iki canlı[PET_BOUNDARY] diyerek, hamile kadın ağır işlerden uzak tutularak korunur. Doğacak çocuğun cinsiyeti hakkında ise hamile kadının",1
315,370460        ENDÜSTRİYEL SİMBİYOZ “Simbiyoz” biyolojik bir terimdir ve [PET_BOUNDARY]iki canlının[PET_BOUNDARY] tek bir organizma gibi birbirleriyle yardımlaşarak bir arada yaşamaları anlamına gelmektedir.,0
448,"gerekli olan süt oluşumu başlar. Hamilelikte 13. hafta beslenme açısından dikkat edilmesi gereken dönemlerdendir. [PET_BOUNDARY]İki canlı[PET_BOUNDARY] olunduğu düşünülerek, aşırı yemek yemekten kaçınmak gerekir. Sanılanın aksine, fazla yemek yemek anne adayının",1
642,başa bağlanmakta onun üzerinde kuşak hizasına kadar inen uçları oyalı atkı örtülmektedir. Gövdede içlik üstünde [PET_BOUNDARY]yakasız gömlek[PET_BOUNDARY] ve en üstte kalça hizasına kadar inen ceket giyilmektedir. Ceket üzerinden kemer bağlanmaktadır. Gövde altında diz,0
984,(ing: Brake) Kaşkaval (ing: Fid) Kavança (ing: Jibe) Herhangi bir şeyi bir taraftan diğer tarafa geçirmek veya [PET_BOUNDARY]aşırmak[PET_BOUNDARY] ya da bir yerden diğer bir yere aktarmak. Yelken seyrinde rüzgar altına dönerek kontra değiştirmek. Kerte (ing: Point,0
591,"suyu eşekte olduğu için namaz vakti teyemmüm almış, namaz kılacağı sırada eşek anırvermiş. Adam : ""Eşek anırdı, [PET_BOUNDARY]abdest bozuldu[PET_BOUNDARY]"" demiş. Bunun duyan biri orada burada eşek anırınca duyanın abdesti bozulur demeye başlamış ve falan kimse söyledi,",0
870,telefon numarası n11.com kayıtlarında mevcuttur. KINALIADA korvetimizin 3 Temmuz 2017 günü yapılan denize [PET_BOUNDARY]inme[PET_BOUNDARY] töreni Türk milleti için büyük bir gurur kaynağı oldu. İnşallah gemimiz 2019 yılında dünyanın yedi denizinde,0
990,başkanlığındaki Kürt eşkıyalara karşı göndermiş olduğu askeri güç başarı sağlayamıyordu. 1911 yılında 6.000 koyun [PET_BOUNDARY]aşıran[PET_BOUNDARY] ve birçok Nesturi'yi öldüren Kürt aşiretlere karşı da askeri bir güç gönderilmişti; ama Van ilinde güvensizlik halâ,1
395,"idi. Sait Faik'in en sevdiği, öykülerine giren kapuçina... Biz de Behçet Necatigil'le oturur piket oynardık. Ya da [PET_BOUNDARY]dört kollu[PET_BOUNDARY] iskambil, kaptıkaçtı... Piketi bana Behçet öğretmişti. Şimdi nasıl oynanır, sorsanız bilemem. Hele beziği o kadar",0
309,"447668        Hakan Coşkunol, kokain, nikotin, amfetamin ve metamfetamin başta olmak üzere, dünyanın birçok ülkesinde [PET_BOUNDARY]madde[PET_BOUNDARY] kullanımı aşıları üzerinde çalışmalar yürütüldüğünü fakat bunlarla ilgili çalışmaların halen klinik uygulamalar aşamasında olduğunu söyledi.",1
162,"Kartaltepe Mahallesi Kendirli Sokak'ta terk edilmiş bir eve giren ve [PET_BOUNDARY]madde[PET_BOUNDARY] bağımlısı olduğu belirtilen kişi, burada ateş yaktı. Bu kişinin kullandığı uçucu maddenin tutuşması sonucu evde yangın çıktı. Olay yerine gelen itfaiye ekipleri, yangını kısa sürede söndürürken, üzerinde kimliğini belirlemeye yarayacak herhangi bir belge çıkmayan ve çevrede ""Hüseyin"" olarak tanınan kişinin cesedine ulaştı. Ceset, gerekli incelemelerin yapılabilmesi için Adli Tıp Kurumu morguna kaldırıldı.",1
55,"Amerikalı ünlü komedyen Garry Shandling Los Angeles ’ta [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. 67 yaşındaki komedyenin ölüm sebebi henüz bilinmiyor. Mlyonlarca hayranı olan Garry, ünlü komedi dizisi ""The Larry Sanders Show"" ile tanınıyordu. Los Angeles polis Shandling’in kaldırıldığı hastanede hayatını kaybettiğini açıkladı.",1
452,"da aynı anda değil, günün bütün öğünlerine dağıtarak üç ana öğün, üç ara öğün gibi parçalar halinde almalılar. 'Hamile [PET_BOUNDARY]iki canlıdır[PET_BOUNDARY] , iki kişilik beslenmeli' gibi şeyler çok yanlış. Tamamen bir efsane... Anne sağlıklı beslensin, bebeği de sağlıklı",0
446,"işliyoruz kaba-kacağa Çayı, kardan demliyoruz. Anam sır gibi saklar siyatiğini, Yel der, Baharın geçer Bacım, [PET_BOUNDARY]iki canlı[PET_BOUNDARY] ağır, Güzel kızdır, bilirsin, İlki bu,bir yandan saklı utanır Ve bir yandan korkar Ölürüm deyi. Bir can daha",1
44,"Galatasaray Kulübü'nden yapılan açıklamada, 86 yaşında dün [PET_BOUNDARY]hayata gözlerini yuman[PET_BOUNDARY] Doğan Koloğlu için ilk törenin yarın saat 10.00'da Türk Telekom Arena'daki Batı VIP Lounge'da gerçekleştirileceği belirtildi. Stattaki törenin basın mensuplarına kapalı olacağı kaydedildi. Doğan Koloğlu'nun cenazesi, Zincirlikuyu Camisi'nde cuma namazını müteakip kılınacak cenaze namazı sonrası Zincirlikuyu Mezarlığı'ndaki aile kabristanında toprağa verilecek.",1
242,"İZMİR DHA Lüks sedan aracın, Kuzey Amerika’da yılın otomobili seçildiği belirtiliyor. Yüksek teknoloji ürünü birçok sisteme sahip olduğu, V8 ve V6 motor seçenekleri bulunduğu ifade ediliyor. ""Türkiye’de inci [PET_BOUNDARY]siyahı[PET_BOUNDARY], inci beyazı ve metalik gri olmak üzere üç renkte satışa sunuldu"" deniliyor. Etiketler:",0
35,"""Bu arada  David [PET_BOUNDARY]fındık kırdıkça[PET_BOUNDARY], Victoria çocuk yapar.""",1
