,text,label
698,[PET_BOUNDARY]Let go of[PET_BOUNDARY] fear; it is through fear that negative entities maintain control. Anger is a more effective defense than fear.,0
631,I'm with the poster who said L fought her own sister Stuffy nosed Gloria that's why it wasn't @ @ @ @ @ @ @ @ @ @ mms fight and they showed that so what would stop them from showing L manhandle Draya again it Would have been ratings gold L fought her old bag eyed sister GROSS your own Sister who [PET_BOUNDARY]slept with[PET_BOUNDARY] your fug man eeww,1
545,Tiffany makes a deal with him. She'll [PET_BOUNDARY]pass on[PET_BOUNDARY] a letter to Nikki if Pat promises to train and participate in a couples' dance competition Tiffany wants to enter. There is much more taking place in the movie as well... I'll just say that it all works together marvelously.,0
1038,"the republicans can't come up with a coherent response in  weeks. so [PET_BOUNDARY]lay off[PET_BOUNDARY], you imebecile.",0
573,"So true @ @ @ @ @ @ @ @ @ @ the regional school from which I just retired, I was told ""This is a teaching university; you will not be fired for not publishing, but you will be fired for not teaching. "" I smiled at the dean and said, "" I feel like I just came home. "" Unfortunately, in the following years there were changes in administration which allowed the "" publish or [PET_BOUNDARY]perish[PET_BOUNDARY]"" people to devaluate our dedication to teaching. Once that bit of deconstruction of academe had been accomplished, we were given an administration devoted to PR-- forget about teachers' salaries, but put up statues and courtyards and have as many photo ops as possible. ",0
942,"(iii) the term ""webcaster"" means a person or entity that has obtained a compulsory license under section or and the to make settlements pursuant to subparagraph (a) shall [PET_BOUNDARY]expire[PET_BOUNDARY] at: p.m. eastern time on the th day after the date of the enactment of the webcaster settlement act of .",0
557,"The Great Man counseled the other giants to make boats from cut poplars, anchor them with ropes of willow roots 500 fathoms long, @ @ @ @ @ @ @ @ @ @ pots of melted butter to grease the ropes. Those who did not make all the preparations [PET_BOUNDARY]perished[PET_BOUNDARY] when the waters came. After seven days, the waters sank. ",1
518,"The prevailing ideas entertained by him and most of the leading statesmen at the time of the formation of the old constitution, were that the enslavement of the African was in violation of the laws of nature; that it was wrong in principle, socially, morally, and politically. It was an evil they knew not well how to deal with, but the general opinion of the men of that day was that, somehow or other in the order of Providence, the institution would be evanescent and [PET_BOUNDARY]pass away[PET_BOUNDARY]. This idea, though not incorporated in the constitution, was the prevailing idea at that time. ",0
579,An obvious solution is for the libraries themselves to be held accountable for budgets by the people who fund @ @ @ @ @ @ @ @ @ @ librarians and universities are tasked with getting best value for them-- or else. This might entail the libraries themselves hosting the servers-- treating the publications like' big data' in a distributed sense-- Then onto the issue of the current publish or [PET_BOUNDARY]perish[PET_BOUNDARY] deluge of papers. There needs to be an' API'-- a class library as it were of accepted wisdom.,0
934,"the humane society of the united states and the american society for the prevention of cruelty to animals urged ohio officials wednesday to issue an emergency rule to crack down on exotic animal ownership in the wake of the slaughter. a previous emergency order issued by then-gov. ted strickland that prohibited people convicted of animal cruelty from owning  said thompson ""would almost certainly have had his animals removed by may , , if the emergency order had not [PET_BOUNDARY]expired[PET_BOUNDARY].""",0
319,Another Democratic would have sponsored expanded healthcare for [PET_BOUNDARY]indigent[PET_BOUNDARY] children. President Bush didn't need Ted Kennedy to pass No Child Left Behind.,1
121,"If they don't like it then they're welcome to ask the government to implement a public option. We're the only [PET_BOUNDARY]developed country[PET_BOUNDARY] on the planet who offers nothing in terms of healthcare and let the market run wild with @ @ @ @ @ @ @ @ @ @ supposed to be a shining beacon of truth, justice and freedom but we're not. We're the epitome of greed. ",1
1050,""" i was home last week and talked to a skilled nursing facility -- a nursing home operator -- who said he's going to have to [PET_BOUNDARY]lay off[PET_BOUNDARY] individuals in order to pay the taxes that are included in the president's proposal. a home health care agency in my home district is going to have to close because of this law.",1
889,"the only solution to let the patient [PET_BOUNDARY]expire[PET_BOUNDARY], or put the fucker out of his misery before he harms anyone else.",1
284,Particularly a pitcher or two. Power hitting was a weak spot last year but [PET_BOUNDARY]expecting[PET_BOUNDARY] bigger things for the Dores this year. We will need it after the basketball season VU is headed for ##166250 It's in the Bag,0
511,Your story has touched my heart and I wanted to say thiank you for bravely sharing Ewan's beautiful story with us. I had a baby sister [PET_BOUNDARY]pass away[PET_BOUNDARY] from similar problems and I have a taste of what that level of grief is like. My heart goes out to you and your family in this time @ @ @ @ @ @ @ @ @ @ on so many of us and he will not be forgotten.,1
885,"ditto for jillie djinn in darke, who [PET_BOUNDARY]expires[PET_BOUNDARY] standing up on marcia's sofa a moment after the climax, without getting much attention.",1
219,"In order to hire that seasoned professional, you have to pay for that experience. If you don't want to pay for that experience and want a more [PET_BOUNDARY]economical[PET_BOUNDARY] solution, you have to have a good training program in place. "" ",1
739,"Perhaps this is where the soul comes into play: Since one must have, according to Socrates, a soul to exist... and since all souls are created equal (like charge-positive, negative), then when one piles Sauron's inanimate soul (bound to a ring) on top of an animated soul (a living body), the two [PET_BOUNDARY]neutralize[PET_BOUNDARY] eachother, which manifests in the form of ""true"" invisibility.",0
34,"I recall sitting before the bodies of two of my [PET_BOUNDARY]deceased[PET_BOUNDARY] grandparents and while there was the obvious sadness at the loss, it impressed upon me that their whole life and every experience had culminated at this moment. From the generosity of their lives, my own life came about and this is how it has been right back to the dawn of time. ",1
328,"SHELIA DENISE MCFADDEN TURBEVILLE-Shelia Denise McFadden, 46, died on Monday, March 30, 2020, at MUSC Health, Florence. She was born on March 22, 1974, in Lake City, a daughter of the [PET_BOUNDARY]late[PET_BOUNDARY] Willard D. McFadden and Barbara Ann McFadden. The family is receiving... @@84488941 Purdue is freezing merit pay increases ",1
289,"The crippled scientist begs them to have pity, but that word is not in the Daleks' vocabulary. Davros then screams in agony and tells the Daleks that they must and will obey him. @ @ @ @ @ @ @ @ @ @ decides to destroy the Daleks by pressing a red button, but the Daleks see what he is doing, and they [PET_BOUNDARY]exterminate[PET_BOUNDARY] him. The lead Dalek proclaims that, despite their entombment, this is only the beginning. ",1
16,"Billy!' he reappeared and performed' White Wedding' that began acoustically, then picked up considerable speed and volume towards the end. He finally capped the show with' Mony Mony,' finishing it all off by beating his bare [PET_BOUNDARY]chest[PET_BOUNDARY] and belting out his best Tarzan impersonation. ",0
871,"""My kids usually would come upstairs and [PET_BOUNDARY]sleep with[PET_BOUNDARY] me, they were very little, and I heard them over by the steps but they didn't come on over to the bed so I turned on the light and it wasn't my kids... there was a dark haired man, small man sitting at the table where I had been using the Ouija board. And, he kind of just, faded away,"" said Deena.",0
928,"and in future trunks' timeline, goku dies from a virus, all of the z-fighters are killed by the androids, and eventually gohan meets his maker as well. there is no reset button here, since piccolo died, disabling the dragon balls (and finding the other set, located on planet namek, wouldn't work because of the above-mentioned time limit, which has already [PET_BOUNDARY]expired[PET_BOUNDARY]), and altering the past only creates an alternate timeline (aversion of temporal paradox).",0
358,"The Coronavirus outbreak that began in China has infected more than 71,000 people globally. The World Health Organization has named the illness COVID-19, referring to its origin [PET_BOUNDARY]late[PET_BOUNDARY] last year and the coronavirus that causes it. According to the latest figures, most deaths due to the novel coronavirus have been reported from mainland China, particularly Hubei, followed by Hong Kong, Macao, Japan, Singapore, Thailand, South Korea, Malaysia, Taiwan, Vietnam, Germany, United States, and so on. ",0
1078,"the unfortunate part is that she probably didn't [PET_BOUNDARY]sleep around[PET_BOUNDARY] at all. all kids today do is screw eachother. it's like a right @ @ @ @ @ @ @ @ @ @. my guess is that some preppy little group of bitches started spreading rumors because they have nothing better to do with their lives, and this was the result.",1
157,Their All-Star shortstop is out until September. Their highest-paid player just returned from a three-month stint on the [PET_BOUNDARY]disabled[PET_BOUNDARY] list and already had to miss a game because his legs were tired. And their staff ace is going to be shut down for the remainder of the season in about a month.,0
733,"""NFCTA"" may refer to the National Cyber-Forensics &; Training Alliance, a Pittsburgh-based non-profit organization that, in its own words, ""functions as a conduit between private industry and law enforcement with a core mission to identify, mitigate and [PET_BOUNDARY]neutralize[PET_BOUNDARY] cybercrime.""",0
1008,"bentrafford artificial scarcity, resource scarcity, it doesn't matter. If you copy a movie or a song, you have [PET_BOUNDARY]deprived[PET_BOUNDARY] the content creator of the right to control the distribution (scarcity) of their work product. Thus the lie.",0
47,"We are setting forth hopefully, a blueprint for our future. There are some who say it is a coroner's report that will lead to our [PET_BOUNDARY]demise[PET_BOUNDARY]. "" ",1
229,"He is our Jehovah Jireh, our great provider! What kind of personal realtionship would we really have with Him, if we were living with easy [PET_BOUNDARY]economical[PET_BOUNDARY]/socially acceptable times? Really? ",0
246,"As it happens, the ""Rolling in the Deep"" singer took to her blog on June 29 to announce that she and her 36-year-old charity-entrepreneur beau were [PET_BOUNDARY]expecting[PET_BOUNDARY] their first child, although she kept the details on their happy announcement to a bare minimum and notably did not disclose when, exactly, she was due or how far along in her pregnancy she was ##214950 ",1
99,"And as for white guilt I have none because I don't judge the past who lived under different rules and cultures by some self ignorant absorbed modern bigotry when the slave masters of my own day in the socialist camp are destroying my own time. And as for the patriarchal families [PET_BOUNDARY]demise[PET_BOUNDARY] you people then complain ignorantly why your relationships are a mess, have no foundation, @ @ @ @ @ @ @ @ @ @ your throat for their own in the future because you have no family roots. PROGRESS? ",0
210,"Two involved floor mats, and one a trim piece on the Toyota Sienna minivan. Six were [PET_BOUNDARY]dismissed[PET_BOUNDARY] due to lack of evidence. The Times story also claims at least five unintended acceleration cases involving Toyota products in the past two years had resulted in fatalities and that ""hundreds"" of complaints had been filed with the federal government. ",0
708,Al MacInnis was known early on for having one of the hardest shots in NHL history. Teams had to modify the way try to [PET_BOUNDARY]neutralize[PET_BOUNDARY] MacInnis.,0
291,"One of the Daleks says it gave the order, and refuses when Davros tells it to shut the line down. The Daleks [PET_BOUNDARY]exterminate[PET_BOUNDARY] Nyder when he tries to do so, and advance on Davros. ",1
574,"22 Now it came to pass on a certain day, that he went into a boat with his disciples: and he said to them, Let us go over to the other side of the lake. And they lanched forth. 23 But as they sailed, he fell asleep: and there came down a storm of wind on the lake; and they were filled with water, and were in jeopardy. 24 And they came to him, and awoke him, saying, Master, master, we [PET_BOUNDARY]perish[PET_BOUNDARY]. Then he arose, and rebuked the wind, and the raging of the water: and they ceased, and there was a calm. 25 And he said to them, Where is your faith? ",0
118,"I believe Mr Ledeen has discredited himself by working with sources such as Manouchehr Ghorbanifar, who is under CIA watch for document forgery and fraud (@ @ @ @ @ @ @ @ @ @ my friend Jassem, I hope Mr Ledeen helps you get out of the terrible place you live in, and maybe he can help you seek refuge in states ( since you used your real name and your life is in danger in Syria now!-- nice trick to seek refuge abroad!) I know living under Baath party shouldn't be that good, but don't generalize your opinion about your country to another country when you have never been there and u know nothing about their system. In fact Iran is the most [PET_BOUNDARY]developed country[PET_BOUNDARY] in middle east regarding social life and economic prosperity and we don't need Mr Ledeen or anyone else's help to save us. ",1
240,"I always said 2, but now I think 3 would be great... i guess we'll see! We're [PET_BOUNDARY]expecting[PET_BOUNDARY] our first now after only 2 months of trying! Joanna, use an Ovulation predictor kit and track your temp! ",1
466,"If they make less money they have less opportunity to BECOME skilled. Tell me, geniuses of the Right Wing, how is a guy with a high school education supposed to ever break out of the [PET_BOUNDARY]low-income[PET_BOUNDARY] bracket when he can't afford to go to school to get better educated? ",1
299,"Only the left would have conjured up the ""Fairness Doctrine"" only the left when left to their own, round up the people utilizing the police, with whom they disagree with politically and then liquidate them with guns that they banned from public use. Only the left build liquidation camps that they herd the people in and [PET_BOUNDARY]exterminate[PET_BOUNDARY] them. Yes, my open minded friend, your side has a long documented bloody history of silencing their enemies, first from the public square, and then lining them up at the edge of the mass grave splattering two heads at a time... to conserve ammo that has been banned of course from public use. ",1
954,"I can not even believe some of the shit getting said in this thread. Nobody has the ""right"" to know something about another person's history unless it materially affects them (i.e. previous children). If that makes you uncomfortable, don't [PET_BOUNDARY]sleep with[PET_BOUNDARY] anybody whose history in whatever aspect is meaningful to you is unclear to you. Problem solved.",1
39,"From this, the idea of reanimating a dead body wasn't too much of a mental leap. The Bible uses the theme of bringing the [PET_BOUNDARY]deceased[PET_BOUNDARY] back to life at least three times ",1
577,"The real @ @ @ @ @ @ @ @ @ @ by the death throe thrashings of an outmoded industry (publishing ), and irrelevant fields of study ( economics ), is how to manage the transition to knowledge 2. Where the concept of writing a paper ( or [PET_BOUNDARY]perish[PET_BOUNDARY]) to be published in a paper based journal, is as old fashioned as the whalebone corset.... ",0
673,"Sorry folks, the statistics are valid, but you really need to examine the underlying reason for this percentage increase. The majority of women are still under paid in their various professions, hence cheaper workers, and less likely to be [PET_BOUNDARY]let go[PET_BOUNDARY] in tough times.",1
869,"Hello, I am an Asian mom living in the US with my husband and our 4-year-old son. Every night, I [PET_BOUNDARY]sleep with[PET_BOUNDARY] my son. This is normal behavior that both my husband and I understand. Recently my friend who is here for a long time told me this is not normal behavior for Americans. She said it will make my son unhappy and that I must stop. Is she right?",0
951,"""Most men would not want to [PET_BOUNDARY]sleep with[PET_BOUNDARY] a woman who was assigned a different gender at birth. Who cares why to be explained. I suspect, however, that it has to do with how the men in question define their sexuality and their refusal to acknowledge the woman in question as"" a real woman "".""",1
1032,it is amazing i am still reading so much blame on the government for the massive loss of jobs. as if they were fired or [PET_BOUNDARY]laid off[PET_BOUNDARY] by obama or the state governors.,1
883,"We all [PET_BOUNDARY]went to heaven[PET_BOUNDARY] in a little rowboat, and there was nothing to fear and nothing to doubt. --Radiohead",0
153,"There could be an argument made for covering people who truly can't afford it (ie extremely [PET_BOUNDARY]disabled[PET_BOUNDARY] from birth). That's a very small population, and wouldn't affect everyone else much. ",1
178,"Naturally no commander is going to cut thin the margin between staying afloat and foundering, but he may nevertheless unwittingly pass the danger point even though @ @ @ @ @ @ @ @ @ @ on going as long as the severity of wind and sea has not yet come close to capsizing them or breaking them in two, may nevertheless become helpless to avoid these catastrophes later if things get worse. By then they may be unable to steer any heading but in the trough of the sea, or may have their steering control, lighting, communications, and main propulsion [PET_BOUNDARY]disabled[PET_BOUNDARY], or may be helpless to secure things on deck or to jettison topside weights. The time for taking all measures for a ship's safety is while still able to do so. ",0
985,"Article 34 Citizens who have the right to vote and to stand for election and have reached to age of 23 are eligible to be elected presidents of people's courts or appointed vice-presidents of people's courts, chief judges or associate chief judges of divisions, judges or assistant judges; but persons who have ever been [PET_BOUNDARY]deprived[PET_BOUNDARY] of political rights are excluded.",0
558,"Many were drowned in the flood. The whole of mankind would have [PET_BOUNDARY]perished[PET_BOUNDARY] if the pelican had not picked up survivors in his canoe. Roheim, p. 156; Gaster, p. 114 ",1
46,"become is still linking, right? (This one seems to sound incorrect for some reason, but I guess it is right. @ @ @ @ @ @ @ @ @ @ blame for the catastrophe'is correct... then what about: Whom to blame for the catastrophe'or whom to blame for his [PET_BOUNDARY]demise[PET_BOUNDARY]? ( absence the verb ""is"") ",1
129,"No no no no. I'm in the same situation-- [PET_BOUNDARY]disabled[PET_BOUNDARY], chronic pain, artist, no ""visible disability"" (even when I'm in my chair), and nobody understands that it takes us longer to do *everything*. I'm honestly surprised you even humored your neighbor this far! ",1
376,"If you'd like to get through these worrisome times with some powerful images and uplifting songs, join me for a communal re-watch of La La Land-- which is available to stream for free on Netflix-- with simultaneous live conversation on the Telegraph website. Promise this will be a safe space, with zero virus jokes. (Please keep the comments a similarly corona-clear zone.) Joining us a bit [PET_BOUNDARY]late[PET_BOUNDARY]? ",0
873,"Right. I'll be going to [PET_BOUNDARY]sleep with[PET_BOUNDARY] my copy of Fahrenheit 451, because we're clearly becoming a society of nonthinkers. Can't wait for the next election -- let's all vote for the prettiest candidate!",0
623,"For East Africa, subnational estimates were available from two countries. Family Health International (FHI ) conducted a mapping and census study in Addis Ababa and Nazareth, the latter being a popular holiday destination located at the crossroads of @ @ @ @ @ @ @ @ @ @ included three groups of women: ( 1 ) street based [PET_BOUNDARY]sex workers[PET_BOUNDARY], ( 2 ) establishment based FSW working in hotels, bars, restaurants, red light houses, pastry shops, tea and coffee houses, beer shops, and ( 3) women working as waitresses in the same establishments. Among the waitresses 40-- 45% admitted to being involved in sex work besides their official job. ",1
531,"Regeneration is involved in pardon and justification. Old things have [PET_BOUNDARY]passed away[PET_BOUNDARY], and, behold, all things become new. The blind see, the lame walk, the deaf hear, the dead are brought to life. ",0
431,"And still the nightmare realm of Under won't [PET_BOUNDARY]let them go[PET_BOUNDARY]. Someone from Haden's past is determined to destroy Theia from the inside out, starting with those closest to her, forcing Theia to choose between family and friends and a love that may have been doomed from the start... ",0
257,"I am an almost 30 year old wife and mother to a baby girl in heaven, Tatum Cate, and to a new baby girl on earth, Callyn Joy. My husband and I were elated to find out we were [PET_BOUNDARY]expecting[PET_BOUNDARY] in October of 2007. I had a perfect pregnancy until 36 weeks, when we found out we had lost our little Tatum before she was even born. ",1
38,"Such desperate circumstances would cause many to do things they would otherwise never even consider. I don't know for a fact, but I bet the [PET_BOUNDARY]deceased[PET_BOUNDARY] were stripped of any jackets, blankets, possibly even socks and shoes @ @ @ @ @ @ @ @ @ @ do the deceased any good. ",1
980,"Asian workers and workers from non-English speaking background, because they hardly speak any English, often suffer the most: many are kept essentially incommunicado, are underpaid and are often [PET_BOUNDARY]deprived[PET_BOUNDARY] of their passports.",0
974,"Like that Bridezilla show. If I had to spend one hour with any of the women on those shows, I'd probably give one a nice shiner to walk down the isle with. If I was unlucky enough to be the fiance, I'd leave her at the altar and [PET_BOUNDARY]sleep with[PET_BOUNDARY] the caterer.",1
907,surrender a valid out of state license or an out of state license [PET_BOUNDARY]expired[PET_BOUNDARY] less than two years.,0
1100,let's take your typical person who is a diabetic and doesn't get it treated because they don't have medical access. it continues to go untreated until the point that they show up in the emergency room and get admitted to the hospital for a week. one year latter the condition worsens and after a  week stay in the hospital (including all necessary medical care) they [PET_BOUNDARY]pass away[PET_BOUNDARY].,1
75,"Not for long. With the [PET_BOUNDARY]demise[PET_BOUNDARY] of the GOP, the next generation of American do not give a rat's a** about Israel. You guys better strike peace with your neighbours soon. ",0
1053,"ten years [PET_BOUNDARY]pass away[PET_BOUNDARY]. what is become of mondor and his fortune, and his great popularity'mondor is ruined. instead of spending, francs every year in the social body, he is, perhaps, a burden to it. in any case, he is no longer the delight of shopkeepers; he is no longer the patron of the arts and of trade; he is no longer of any use to the workmen, nor are his successors, whom he has brought to want.",0
261,"When Morgan Spurlock and his wife find out they are [PET_BOUNDARY]expecting[PET_BOUNDARY] a child in an unsafe world that faces multiple terrorist and environmental threats, Morgan decides to track down the world's most wanted and dangerous terrorist, Osama Bin Laden, undergoes self-defense training, takes all required medical shots, and sets out to travel to Morocco, Egypt, Jordan, Israel, Afghanistan, Pakistan amongst others to try and locate the man who has managed to elude the American army for nearly a decade. His fears, generated due to biased media coverage that Muslims and Arabs are hostile, are laid to rest when he does encounter friendly, and quite refreshingly well educated, hospitable, politically matured men and women, who are well aware of America's faulty' foreign policy', and do not subscribe to Jihad nor to the Taliban nor Osama's terror-tactics. ",1
681,"How can you forgive someone who isn't remorseful or contrite? How can you forgive someone for killing someone else? Perhaps you can learn to [PET_BOUNDARY]let go of[PET_BOUNDARY] the rage, which is healthy. Forgiveness is another thing.n't remorseful or contrite? Loading comments...",0
377,"And in a stark warning, Hunt warned that it may be ""too [PET_BOUNDARY]late[PET_BOUNDARY]"" to prevent the UK following the same trajectory as Italy, which has recorded a death toll over over 6,000 to date, but he said the lockdown measures introduced by Boris Johnson shortly afterwards were the only ones which gave Britain ""any chance at all of doing so."" ",0
1073,"his pursuit of the ephemeral nature of time, its passing, and the destruction it brings is relentless. this collection explores an element of poetry as old as human life: things [PET_BOUNDARY]pass away[PET_BOUNDARY], and never return again",0
288,"take a look at Lithuania in 14th-17th century and compare it with today, see what I mean. also, if I would take experience from England of today, then I would be having a few slaves of my own right now... and if Afghani or Iraqi are showing us something, it is-- [PET_BOUNDARY]exterminate[PET_BOUNDARY] and intolerate everything and anything that is not like you.",1
324,"of counsel to the [PET_BOUNDARY]indigent[PET_BOUNDARY] at the time of interrogation while allowing an attorney to those who can afford one would be no more supportable by reason or logic than the similar situation at trial and on appeal struck down in Gideon v. Wainwright, 372 U. S. 335 (1963), and Douglas v. California, 372 U. S. 353 (1963). ",1
637,"Calves and baby goats were sheltered in the front rooms of tiny domed three-room huts in which the Masai family lived. The other two rooms were the father's sleeping cubicle aid a smaller one for the mother, who [PET_BOUNDARY]slept with[PET_BOUNDARY] the children. Mud, grass and cow dung @ @ @ @ @ @ @ @ @ @ floor. ",0
929,"if rule xxii is continuously in effect, and does not [PET_BOUNDARY]expire[PET_BOUNDARY], how does one come to the conclusion that it applies on january th and every day thereafter, but there's something different about january rd'how does one come to the conclusion that there is hours in which now. does anyone care to answer my question?",0
859,"But, Bucky was feeling the pain again just a few weeks before the Huskies' 2011 fall camp was to start. He decided not to go to the hospital and tough it out for two days. The second day, Bucky, 60, went to [PET_BOUNDARY]sleep around[PET_BOUNDARY] 11 p.m. and didn't wake up.",0
794,"That said, I DO agree with him that Limbaugh should apologize, or better yet, his network could simply [PET_BOUNDARY]pull the plug[PET_BOUNDARY] on him and it would make me even happier.",1
1034,"look, as i travel around the country, this is the issue that will break your heart over and over again. just yesterday, i was in toledo shaking some hands in a line. two women, both of them probably in their mid- to late-s, had just been [PET_BOUNDARY]laid off[PET_BOUNDARY] of their plant. neither of them have health insurance.",1
831,"Gale has been in the directory service business for a long time, to leverage its indexing skills to help those looking for information on the Internet. However, its web-accessible endeavor was shortlived, as it has [PET_BOUNDARY]pulled the plug[PET_BOUNDARY] on the Cyberhound, formerly at http: //www.cyberhound.com/, and will just be providing print reviews.",0
687,"##287605 or by servanthood? Does the laity have a substantive or a decorative place in the mission of the church? Will the clergy [PET_BOUNDARY]let go of[PET_BOUNDARY] the church and trust it to a laity who alone can incarnationally live out her mission? Priests to Each Other raises these and other questions, urging laity and clergy to rethink life in the local church.",0
899,i haven't lost meat from leaving an animal out overnight but that is because the animals we had to leave overnight weren't dead until the next day (either [PET_BOUNDARY]expired[PET_BOUNDARY] w/out additional assistance after several hours or had to have a follow-up shot).,1
439,"3: Relentless passion for Windows (think ""Longhorn""): Ever since Jim Allchin was [PET_BOUNDARY]let go of[PET_BOUNDARY], the intense enthusiast passion for Windows has all but died, and Microsoft needs to get it back. How, you ask? ",1
334,"Another issue is if China cost other countries precious weeks, as well as human lives, by attempting to silence medical professionals who tried to warn of the outbreak. According to the BBC, this is what happened to the [PET_BOUNDARY]late[PET_BOUNDARY] Dr. Li Wenliang who died from the virus at age 34. ",1
186,"It wouldn't be surprising for McGwire to come home ( he grew up in L.A. County @ @ @ @ @ @ @ @ @ @. As soon as the Angels [PET_BOUNDARY]dismissed[PET_BOUNDARY] Mickey Hatcher as hitting coach last spring, I wondered whether they would contact McGwire this offseason. He's made it no secret he'd like to be closer to his family in Orange County. ",1
90,"Given the growing concern surrounding head trauma and its haunting connection, perceived or proven, to the [PET_BOUNDARY]demise[PET_BOUNDARY] of so many gridiron warriors, the NFL has a serious health-and-safety issue to confront. And if the fans start to perceive the officiating to be as untrustworthy as that of ringside scorecards, the @ @ @ @ @ @ @ @ @ @. ",0
435,"[PET_BOUNDARY]Let us go[PET_BOUNDARY] back to Tom and Rob. In this second version of events, instead of firing an angry salvo, Tom calls Rob to his office and suggests that they try to resolve their differences rationally and fairly. ",0
762,"Guess what? The Westboro Baptist Church is allowed to go to the funerals of fallen soilders and protest and say they Never the less, if the kid should [PET_BOUNDARY]pass on[PET_BOUNDARY] then at least they parents believed their faith would heal him. Just as the doctors have faith in Chemo, but he still could die right? So where would be place the blame? Its not about placing blame, its about having the freedom to choose!",1
865,Our baby at 8 months still sleeps with us about 3 hours a night. I probably wont try to correct it until maybe 1? up at 7am but he improved on his own. whatever works for parent and baby is whats best! Though sleeping without a pillow really sucks! (we had a major scare so I never [PET_BOUNDARY]sleep with[PET_BOUNDARY] a pillow when he is in our bed) Erin,0
806,"I give her a look. ""In time for what? He slid into a ditch. It's not like someone's waiting at the hospital to [PET_BOUNDARY]pull the plug[PET_BOUNDARY] on him.""",1
657,"Perhaps as many as 5,000 more people have been laid off since March, said one former employee who was [PET_BOUNDARY]let go[PET_BOUNDARY] in April.",1
302,"And he engaged against it in both his capacities, as a lion and as a serpent. As a lion he stirred up, acted, and animated all those bloody persecutions whereby the Jews and Pagan world attempted for three hundred years to [PET_BOUNDARY]exterminate[PET_BOUNDARY] the Christian profession. But herein his success was answerable to that of his attempt against the Head of the church, and ever will be so, by virtue of the victory the Lord Christ had over him in the same kind of conflict. ",0
1077,"the excitement, such as it was, over basil hallward's disappearance would soon [PET_BOUNDARY]pass away[PET_BOUNDARY]. it was already waning. he was perfectly safe there. nor, indeed, was it the death of basil hallward that weighed most upon his mind. it was the living death of his own soul that troubled him.",0
877,"Not all contact lenses are designed for overnight wear. Further, not everyone's eyes can adapt to this, even when using the proper lenses. Only an to sleep in contacts, and no one should [PET_BOUNDARY]sleep with[PET_BOUNDARY] their lenses in unless their eye care practitioner says it's okay.",0
870,"The blog can lull you to [PET_BOUNDARY]sleep with[PET_BOUNDARY] the pet threads and the what is your favorite white wine threads, but it is still a no holds barred political forum with plenty of agita and hot air. The latter being the thing that makes the blog worthwhile.",0
636,"Through the duration of your voyage-- it is more accurate to say the voyage of your vision-- you [PET_BOUNDARY]slept with[PET_BOUNDARY] your other eye, and in the rest @ @ @ @ @ @ @ @ @ @. The ineffable imbecility of your expression, and the consummate cretinousness of your smile kept me from entertaining even the slightest doubts about the nature of your aforementioned dream. ",0
156,"The words ""Honor Guard"" are engraved at the base of the badge. A guard leaving after at least nine months of service is entitled to wear the @ @ @ @ @ @ @ @ @ @ Javascript is currently [PET_BOUNDARY]disabled[PET_BOUNDARY]. For the best experience, please enable javascript. ##561710 Norah Jones Things You Don't Have To ##561780 ",0
141,"Now maybe a printed e-statement is acceptable under the Virginia law, but WHY should I have to show my private financial documents to a stranger in order to vote, whether it @ @ @ @ @ @ @ @ @ @n't this discourage lower-income voters who might be embarrassed about showing such documents? I DO have a driver's license, but there are many elderly and [PET_BOUNDARY]disabled[PET_BOUNDARY] people living in my building who DO NOT. ",1
241,"All the Way: A Decade of Song songs I just want to say, this is one of the best CDs to buy. I am so happy to know she and her husband are [PET_BOUNDARY]expecting[PET_BOUNDARY] a child. They deserve it. ",1
691,She didn't ask anyone for advice. She didn't read a book on how to let go. She didn't search the scriptures. She just let go. She [PET_BOUNDARY]let go of[PET_BOUNDARY] all of the memories that held her back. She let go of all of the anxiety that kept her from moving forward. She let go of the planning and all of the calculations about how to do it just right.,0
522,Don't have a peaceful place to stay Let all fighting cease that your children may see peace Wipe their tears of sorrow away ( chorus ) To believe in a day When hunger and war will [PET_BOUNDARY]pass away[PET_BOUNDARY] To have the hope amidst despair That every sparrow's counted That you hear each cry and listen to each prayer,0
539,"Continuing from the Draenei warlock thread to stop the derail. We were discussing Sylvanas' leader story and her new purpose, which led to the idea of her being stewardess of the Forsaken as they [PET_BOUNDARY]pass on[PET_BOUNDARY]. However, Deerde mentioned that her purpose makes such an acceptable role impossible at the moment. ",1
1070,"what a ridiculous comment, tony. your comment suggests that anyone who disagrees with obama even on one issue is a racist and that is wrong. americans have the right to disagree with any administration. remember those famous words'they came from hilary clinton. do the country a favor and [PET_BOUNDARY]lay off[PET_BOUNDARY] the obama koolaid, pal.",0
1031,"the defeated deluxe patties would soon be replaced by yummy bunz which was actually buns covered in grease. plankton [PET_BOUNDARY]laid off[PET_BOUNDARY] patties and stuck it to grease being the only ingredient of the product and had extra flavor. the crispity crunchies would attract customers in a crowd just like his other greasy products. mr. krabs would later use ""wow"" soup to take back success.  krabby patty with toenail clippings and nosehair",0
215,The use of technology has not only widens the range of options but also include new and unique places for the far flung travelers. The [PET_BOUNDARY]economical[PET_BOUNDARY] solutions for the young tourists' stay at various famous attractions or near to them are the biggest attraction. Airbnb has made things simple and charges no fee for the convenience.,1
